Survived,Pclass,SibSp,Parch,Age_Missing,FamilySize,IsAlone,Fare_Log,FarePerPerson_Log,Age_Log,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_U,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior,FamilyType_Alone,FamilyType_Small,FamilyType_Large,Pclass_Fare,Pclass_Age
0,3,2,0,0,3,0,2.7630433093962496,1.7832791684621216,2.9014249813762993,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.28912992818875,51.600184946541034
1,3,0,1,1,2,0,3.2510293162430144,2.59588510522904,3.388017377110765,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.753087948729043,85.82158242365918
1,3,1,0,1,2,0,2.3279506498383404,1.7278340934118004,3.388017377110765,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.983851949515021,85.82158242365918
1,1,0,1,0,2,0,3.961340649503208,3.2870520963614487,3.8892880524889364,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.961340649503208,47.87607693257862
0,3,1,0,0,2,0,3.013336407502348,2.368148089177805,3.660580189909382,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,9.040009222507045,113.65168911706692
0,3,2,0,0,3,0,2.941893637267288,1.9436074999926376,2.5227469540348357,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8.825680911801864,34.38835314563276
1,1,0,0,0,1,1,3.764710227107985,3.764710227107985,3.391087815695898,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.764710227107985,28.698240917746983
0,3,0,2,0,3,0,1.0311539534635856,0.47089906155986805,3.3162818947412727,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.093461860390757,79.67309225848176
0,3,0,1,0,2,0,2.7531765187183197,2.121806345457604,2.6792546410121463,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.259529556154959,40.72267864783494
1,3,0,0,0,1,1,2.365672561864302,2.365672561864302,3.3855053418713084,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.097017685592906,85.59873949042144
1,3,0,0,0,1,1,0.5403572411720114,0.5403572411720114,3.2935927144273425,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.6210717235160343,77.81842753653237
1,2,1,0,0,2,0,2.648158643861604,2.023400150796211,3.2556760984025153,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.296317287723208,49.87428933871954
1,1,0,2,0,3,0,4.7460662675928456,3.664676409165768,3.2968534284086526,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.7460662675928456,26.0274611405334
0,2,0,1,0,2,0,2.9696911271004196,2.326589664060076,3.9435121700563855,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.939382254200839,101.1990193537665
0,3,0,0,0,1,1,3.278230935313617,3.278230935313617,3.2545578370671917,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.83469280594085,74.72446912377836
0,1,0,0,0,1,1,3.061608961446922,3.061608961446922,3.6740183363879235,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3.061608961446922,38.409950547614685
0,2,1,0,0,2,0,3.537472091282643,2.872996681712075,3.4070897882240088,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.074944182565286,58.3545880562516
1,2,1,0,0,2,0,2.8656805341937175,2.227915424657016,3.175123043737854,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.731361068387435,45.859528189714595
0,3,0,0,0,1,1,2.3118024820436545,2.3118024820436545,3.683981477936562,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.935407446130963,116.41367992176228
1,3,0,0,0,1,1,0.5403572411720114,0.5403572411720114,3.463073246868355,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.6210717235160343,92.74472503610606
1,2,0,1,0,2,0,3.24457476021423,2.5896719883630803,3.1632624521539525,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.48914952042846,45.29523888995461
1,2,1,0,0,2,0,1.005180343875557,0.6239042778177846,3.7480788228127313,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.010360687751114,82.87893977622423
0,3,0,3,0,4,0,3.022529985939369,1.7725426703009224,3.3362768106092715,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.067589957818107,81.34277069538906
0,3,1,0,0,2,0,0.6382156970337273,0.3691814110309176,3.729169457269428,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.9146470911011817,121.93351876469401
0,1,1,0,1,2,0,2.845763669975847,2.2090817798225957,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.845763669975847,28.607194141219725
0,3,0,0,0,1,1,1.4974555204673872,1.4974555204673872,3.504504193205125,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.492366561402162,96.79484032925285
0,1,1,0,0,2,0,3.8959444352154553,3.2229176456945323,3.5067134255299117,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.8959444352154553,32.33851801016897
1,1,0,0,0,1,1,4.883587977200842,4.883587977200842,0.7228006772296243,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4.883587977200842,1.0601950797582944
0,3,2,0,1,3,0,3.259315026132465,2.234723723973809,3.388017377110765,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.777945078397394,85.82158242365918
0,2,0,0,0,1,1,2.69962144539956,2.69962144539956,3.352073362992393,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.39924289079912,55.12378292702183
1,3,0,0,0,1,1,2.612089809956299,2.612089809956299,0.4054651081081644,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.8362694298688975,1.5
0,2,0,0,0,1,1,3.254212080197559,3.254212080197559,3.1073147039903026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.508424160395118,42.72183604874612
0,3,1,0,0,2,0,2.430582451057401,1.821763156312431,3.8121498461719674,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.2917473531722035,132.74282933492708
0,3,0,0,1,1,1,2.8682454329044424,2.8682454329044424,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.604736298713327,85.82158242365918
0,1,0,0,0,1,1,4.440248371874006,4.440248371874006,3.6911545037429936,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.440248371874006,39.09110558072537
1,3,0,1,1,2,0,2.482595648146257,1.8696691343522125,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.447786944438771,85.82158242365918
0,1,0,0,1,1,1,2.6397142566485803,2.6397142566485803,3.388017377110765,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2.6397142566485803,28.607194141219725
0,3,0,2,1,3,0,2.7207887205503978,1.745849320496584,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.162366161651192,85.82158242365918
1,1,1,0,0,2,0,4.889738415458882,4.204086465567597,3.4859221322203413,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.889738415458882,31.652523175146285
0,2,0,0,0,1,1,2.581519011688117,2.581519011688117,2.756783223817069,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.163038023376234,29.498200095606016
0,1,0,0,0,1,1,2.7352437487863397,2.7352437487863397,3.8705804358848837,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2.7352437487863397,46.97022163970463
1,3,0,1,0,2,0,2.4374306217632986,1.8280592539536726,3.182044690405069,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.312291865289896,69.28791605832576
1,3,0,1,0,2,0,3.2610997162716644,2.6055817955555693,3.823585746219515,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.783299148814994,134.30408090685722
0,3,0,0,0,1,1,3.165289376896808,3.165289376896808,4.1298786583075495,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,9.495868130690424,183.51113585426452
1,1,0,0,0,1,1,4.024939105633621,4.024939105633621,3.6148488897319497,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.024939105633621,36.14573239994664
0,3,0,0,0,1,1,2.8704014498756916,2.8704014498756916,3.010927623407496,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.611204349627075,57.918683170475745
0,1,0,0,0,1,1,4.750804417889104,4.750804417889104,3.1252611230240044,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.750804417889104,21.765839002171496
0,3,4,0,0,5,0,3.25511903272577,1.7891794772424456,3.9289851899480075,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9.765357098177311,149.5660288820642
1,1,0,0,0,1,1,2.0110154738150725,2.0110154738150725,2.7613418932906453,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0110154738150725,14.821058883082626
1,1,0,0,1,1,1,3.451846135044439,3.451846135044439,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3.451846135044439,28.607194141219725
1,1,1,1,0,3,0,2.8615034949552456,1.8711763400809347,2.956549352488679,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.8615034949552456,18.231496015424987
0,3,1,0,0,2,0,2.1485827354998195,1.5657681167747066,2.0544770521411104,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6.4457482064994585,20.408269112355143
0,3,0,0,0,1,1,3.114865508392188,3.114865508392188,3.366139364311203,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.344596525176563,83.89944564129047
0,1,0,0,0,1,1,4.043296851711449,4.043296851711449,3.2776037161200358,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.043296851711449,25.5121658446334
0,3,1,0,0,2,0,1.2625718466288718,0.8185676433455401,2.580225096243618,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.7877155398866154,36.60032736074429
1,3,0,0,1,1,1,2.76083871043189,2.76083871043189,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.282516131295669,85.82158242365918
0,3,0,0,0,1,1,2.7737755177193466,2.7737755177193466,2.6935452477778057,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.32132655315804,41.35198815262781
1,2,0,0,0,1,1,2.3822738918954136,2.3822738918954136,2.787825286423675,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.764547783790827,30.491303437306875
1,2,0,2,0,3,0,2.7688003052414873,1.7883926968941013,2.9017563229012526,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.537600610482975,34.4121861684106
1,3,0,1,0,2,0,2.7215980136474784,2.09214797198933,3.8389389917018155,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.164794040942436,136.4284101115011
0,1,1,0,0,2,0,4.80647131904633,4.121467552384181,3.9996836240868636,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.80647131904633,53.58087922574973
1,1,0,0,0,1,1,3.9618868786799073,3.9618868786799073,3.806669245554155,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.9618868786799073,44.00030401129951
0,3,0,0,0,1,1,2.035515777111431,2.035515777111431,4.003033966616654,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.106547331334292,161.29215161614434
0,3,0,0,0,1,1,3.3776011678069686,3.3776011678069686,3.0665466541403608,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10.132803503420906,61.40291801066826
1,2,0,0,0,1,1,2.90469644567808,2.90469644567808,3.208962212602859,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.80939289135616,47.506768280295134
1,2,1,0,0,2,0,3.156757838537841,2.5052932568615898,0.4054651081081644,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6.313515677075682,1.0
0,3,0,0,0,1,1,2.954227754500182,2.954227754500182,3.2978632067879055,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.862683263500546,78.1643000111576
1,2,2,1,0,4,0,1.1413843805119788,0.4270798180805724,3.477509350231609,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.2827687610239575,62.75795374469106
0,1,0,0,0,1,1,4.431693795122014,4.431693795122014,3.5012439961573425,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.431693795122014,32.15667308782481
1,1,0,1,0,2,0,0.9984972506651333,0.6190161312168702,3.669574113771923,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9984972506651333,38.2351925734048
0,3,1,0,0,2,0,2.5613891813949743,1.9426046920465867,3.463617911580352,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.684167544184923,92.79688801357005
1,3,0,0,0,1,1,3.2182756447961682,3.2182756447961682,0.4054651081081644,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9.654826934388504,1.5
0,1,0,0,0,1,1,3.5575342414841162,3.5575342414841162,3.543480945124615,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.5575342414841162,33.58710570514769
0,1,1,0,0,2,0,0.5403572411720114,0.3062412799630639,3.6314663795659516,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.5403572411720114,36.76815848702054
1,1,0,0,0,1,1,5.122767966846247,5.122767966846247,3.3388252006001378,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.122767966846247,27.18599435803201
0,3,1,0,0,2,0,1.5734998056284712,1.0687542750006243,3.1283227474400848,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.7204994168854135,65.5069387739522
1,1,4,0,0,5,0,2.3096699361172566,1.034685136162201,3.4487055480795545,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.3096699361172566,30.45964294516505
1,1,0,0,0,1,1,5.111696179577776,5.111696179577776,2.1136583513923806,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5.111696179577776,7.278471512297109
0,3,0,0,1,1,1,1.5058979607657228,1.5058979607657228,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.517693882297168,85.82158242365918
1,1,0,2,0,3,0,5.119463988662882,4.032739216597691,0.4054651081081644,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5.119463988662882,0.5
1,3,0,0,1,1,1,2.784560523395909,2.784560523395909,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.353681570187728,85.82158242365918
1,1,1,0,0,2,0,5.005273612603582,4.3188065773141595,3.4182739044299746,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.005273612603582,29.516694802361645
1,1,1,0,1,2,0,4.546516183724885,3.8639172569928233,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.546516183724885,28.607194141219725
1,2,0,0,0,1,1,3.4593719457132277,3.4593719457132277,3.901465455537331,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.918743891426455,96.94979854282411
1,3,0,0,1,1,1,1.894977691813848,1.894977691813848,3.388017377110765,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.684933075441544,85.82158242365918
